Accession	Virus Name	Submitter Affiliation	Submitter Names	dataset
OK510454.1	SARS-CoV-2/human/KEN/SS2791/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK510451.1	SARS-CoV-2/human/KEN/SS2784/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK501459.1	SARS-CoV-2/human/USA/MI-CDC-STM-000706977/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Ca,H.,Morrison,S.,Gulvick,C.,Sula,E.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OK488134.1	SARS-CoV-2/human/KEN/SS729/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK488005.1	SARS-CoV-2/human/KEN/SS297/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487972.1	SARS-CoV-2/human/KEN/C98717/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487971.1	SARS-CoV-2/human/KEN/C98710/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487944.1	SARS-CoV-2/human/KEN/C97866/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487924.1	SARS-CoV-2/human/KEN/C97237/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487908.1	SARS-CoV-2/human/KEN/C96781/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487872.1	SARS-CoV-2/human/KEN/C95533/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487836.1	SARS-CoV-2/human/KEN/C94434/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487832.1	SARS-CoV-2/human/KEN/C94333/2021	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487797.1	SARS-CoV-2/human/KEN/C56445/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487790.1	SARS-CoV-2/human/KEN/C54794/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK487481.1	SARS-CoV-2/human/USA/PR-CDC-2-4981256/2021	Centers for Disease Control and Prevention, Biotechnology Core Facility Branch	Sheth,M.,Nobles,S.,Madden,J.,Padilla,J.,Burgin,A.,Bentz,M.,Burroughs,M.,Cook,P.,Paden,C.R.,Batra,D.,Knipe,K.,Howard,D.,Unoarumhi,Y.,Schmerer,M.,Rambo-Martin,B.L.,Lacek,K.,Shepard,S.,Wentworth,D.,Dugan,V.,Lee,J.	sars-cov-2-2020-2022
OK469948.1	SARS-CoV-2/human/USA/CA-CDC-FG-142462/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Caravas,J.,Rambo-Martin,B.,Sammons,S.,Unoarumhi,Y.,Schmerer,M.,Lacek,K.A.,Kendall,T.,Caban Figueroa,V.,Morrison,S.,Gulvick,C.,Sula,E.,Gao,H.,Li,M.,Gao,J.,Fierro,J.,Sapra,B.,Tsai,B.,Meng,Y.,Ng,D.,Xie,J.,Paden,C.R.,MacCannell,D.	sars-cov-2-2020-2022
OK467550.1	SARS-CoV-2/human/USA/TG960561/2020	The Translational Genomics Research Institute COVID submission group, Bioinformatics	Bowers,J.,Van Tassel,B.,Yaglom,H.,Sprenkle,M.,Centner,H.,Pfeiffer,A.,Folkerts,M.,French,C.,Jasso-Selles,D.,Porter,T.,Lemmer,D.,Driebe,E.,Engelthaler,D.	sars-cov-2-2020-2022
OK466175.1	SARS-CoV-2/human/USA/TG969447/2020	The Translational Genomics Research Institute COVID submission group, Bioinformatics	Bowers,J.,Van Tassel,B.,Yaglom,H.,Sprenkle,M.,Centner,H.,Pfeiffer,A.,Folkerts,M.,French,C.,Jasso-Selles,D.,Porter,T.,Lemmer,D.,Driebe,E.,Engelthaler,D.	sars-cov-2-2020-2022
OK465078.1	SARS-CoV-2/human/BHR/21921639775_S68_L001/2021	Public Health Directorate, Communicable Disease Laboratory	Alwasti,H.,Altaif,Z.,AlHujairi,Z.,AlAbbas,Z.,Marhoon,A.,Tooq,M.	sars-cov-2-2020-2022
OK449138.1	SARS-CoV-2/human/KEN/K100818/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Onyango,C.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK449105.1	SARS-CoV-2/human/KEN/K30410/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Onyango,C.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK449096.1	SARS-CoV-2/human/KEN/K26778/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Onyango,C.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK449093.1	SARS-CoV-2/human/KEN/K26269/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Onyango,C.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK449090.1	SARS-CoV-2/human/KEN/K25665/2020	KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography	Githinji,G.,Ochola-Oyier,I.L.,Agoti,C.N.,Onyango,C.,Mohammed,K.S.,Mburu,M.W.,Morobe,J.M.,Lambisia,A.W.,Makori,T.,Ongera,E.,Ndwiga,L.,de Laurent,Z.,Nokes,D.J.	sars-cov-2-2020-2022
OK439158.1	SARS-CoV-2/human/USA/CA-CDC-STM-000004174/2021	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	Howard,D.,Batra,D.,Cook,P.W.,Moser,K.,Paskey,A.,Caravas,J.,Rambo-Martin,B.,Morrison,S.,Gulvick,C.,Sammons,S.,Unoarumhi,Y.,Wagner,D.,Schmerer,M.,De Feo,E.,Antico,J.,Tran,C.,Tolentino,M.,Wickline,S.,Gietzen,K.,Sickler,B.,Liu,J.,Allen,E.,Febbo,P.,Washington,N.L.,White,S.,Levan,G.,Barrett,K.S.,Cirulli,E.,Bolze,A.,Ascencio,A.,Rivera-Garcia,C.,Cho,R.,Nguyen,J.,Wang,S.,Ramirez,J.,Cassens,T.,Sandoval,E.,Isaksson,M.,Lee,W.,Becker,D.,Laurent,M.,Lu,J.,Paden,C.R.,MacCannell,D.,Lacek,K.	sars-cov-2-2020-2022
OK435349.1	SARS-CoV-2/human/MEX/CMX-217/2021	Instituto de Biotecnologia, Genetica del Desarrollo y Fisiologia Molecular	Taboada,B.,Zarate,S.,Isa,P.,Boukadida,C.,Vazquez-Perez,J.A.,Munoz-Medina,J.E.,Ramirez-Gonzalez,J.E.,Comas-Garcia,A.,Grajales-Muniz,C.,Rincon-Rubio,A.,Matias-Florentino,M.,Sanchez-Flores,A.,Mendieta-Condado,E.,Verleyen,J.,Barrera-Badillo,G.,Hernandez-Rivas,L.,Mejia-Nepomuceno,F.,Martinez-Orozco,J.A.,Becerril-Vargas,E.,Lopez,S.,Lopez-Martinez,I.,Avila-Rios,S.,Arias,C.F.,Cruz-Ortiz,N.,Fernandes-Matano,L.,Grande,R.,Hernandez-Teran,A.,Mujica-Sanchez,M.,Nunez-Garcia,T.,Ochoa-Carrera,L.A.,Paz-Juarez,H.E.,Pulido,F.,Rojas-Mendoza,T.,Salas-Hernandez,J.,Santacruz-Tinoco,C.E.,Coy-Arechavaleta,A.S.,Vazquez,G.	sars-cov-2-2020-2022
OK433746.1	SARS-CoV-2/human/NZL/21MV0410/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433741.1	SARS-CoV-2/human/NZL/21MV0049/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433708.1	SARS-CoV-2/human/NZL/21MV0231/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433687.1	SARS-CoV-2/human/NZL/21MV0151/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433686.1	SARS-CoV-2/human/NZL/21MV0008/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433681.1	SARS-CoV-2/human/NZL/21CV0205/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433676.1	SARS-CoV-2/human/NZL/21MV0651/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433667.1	SARS-CoV-2/human/NZL/21MV0099/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433645.1	SARS-CoV-2/human/NZL/21MV0266/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433644.1	SARS-CoV-2/human/NZL/21CH0035/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433640.1	SARS-CoV-2/human/NZL/21MV0045/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433630.1	SARS-CoV-2/human/NZL/21MV0778/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433629.1	SARS-CoV-2/human/NZL/21CH0030/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433623.1	SARS-CoV-2/human/NZL/21MV0195/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433619.1	SARS-CoV-2/human/NZL/21MV0024/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433617.1	SARS-CoV-2/human/NZL/21MV0560/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433609.1	SARS-CoV-2/human/NZL/21MV0444/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
OK433594.1	SARS-CoV-2/human/NZL/21MV0860/2021	Institute of Environmental Science and Research, Health & Environment	Ren,X.,Storey,M.,Boyle,R.,Harbison,S.,Stroeven,O.,Scholes,Ps.,Lin,S.,Freed,N.,Faisal,M.,Wang,J.,Perez,H.,Werno,A.,van der Linden,A.,Upton,A.,Mansell,C.,Hammer,D.,Drinkovic,D.,McAuliffe,G.,Andersson,H.S.,Ussher,J.,Sherwood,J.,Freeman,J.,Howard,J.,Elvy,J.,DeAlmeida,M.,Blakiston,M.,Rogers,M.,Bloomfield,M.,Addidle,M.,Balm,M.,Roberts,S.,Jefferies,S.,Muttaiyah,S.,Morpeth,S.,Taylor,S.,Blackmore,T.,Sathyendran,V.,Playle,V.,Hope,V.,Smit,E.,Jelly,L.,Silander,O.,de Ligt,J.	sars-cov-2-2020-2022
